Unnamed: 0,premise,hypothesis,label,reviwers_output,confuse_sentence,low_quality,index,readable_label,negated_part
4543.0,"Um homem está trabalhando em seu escritório, associando a alimentação saudável ao bem-estar no trabalho",O homem está tomando um copo de suco em seu escritório,2,Neutral,OK,N,,,
4544.0,Um homem de relógio está passando seu bilhete QR Code no validador de uma estação,O homem de relógio está atrasado para o trabalho,2,Neutral,OK,N,,,
4545.0,O público e os palestrantes de um evento estão de mãos dadas em um auditório cheio,O auditório está vazio.,0,Contradiction,OK,N,,,
4546.0,Um gato não está pulando atrás de um novelo de lã,Um gato não está brincando com um novelo de lã.,1,Entailment,OK,N,,,
4547.0,Um homem está apoiado em um carro de Fórmula 1,O homem está sentado em uma cadeira,0,Contradiction,OK,N,,,
4548.0,Um pacote de aveia integral prensada está dentro de um cesto,O cesto está vazio.,0,Contradiction,OK,N,,,
4549.0,Uma mulher está varrendo o chão da cozinha,Não há ninguém varrendo o chão da cozinha.,0,Contradiction,OK,N,,,
4550.0,O perfil de uma mulher é visualizado contra o pôr do sol que tinge o céu de amarelo e laranja,O céu está tingido de amarelo e laranja ao fundo da silhueta de uma mulher,1,Entailment,OK,N,,,
4551.0,Um ponto do deslizamento foi identificado,Foi localizado um local de deslizamento.,1,Entailment,OK,N,,,
4552.0,A questão central é a disposição para mudar a fim de alcançar a quantidade desejada de dinheiro,Alguém pode precisar considerar diferentes opções de investimento para atingir a quantidade desejada de dinheiro.,2,Neutral,OK,N,,,
4553.0,"A palestra ocorreu num ambiente aberto repleto de puffs e móveis sustentáveis, com uma plateia lotada",Havia muitas pessoas na palestra que ocorreu num ambiente aberto repleto de puffs e móveis sustentáveis.,1,Entailment,OK,N,,,
4554.0,A mulher está preparando um almoço,A mulher está dormindo e não está preparando nada.,0,Contradiction,OK,N,,,
4555.0,Uma garota está executando uma manobra de patins em uma calçada,Uma garota está andando de bicicleta na calçada.,0,Contradiction,OK,N,,,
4556.0,Três cupcakes personalizados estão sobre uma mesa branca,Os cupcakes personalizados são de chocolate e baunilha,2,Neutral,OK,N,,,
4557.0,Três adolescentes estão nadando no lago sem qualquer bóia,Três pessoas jovens estão nadando no lago sem a ajuda de bóias,1,Entailment,OK,N,,,
4558.0,A mulher está lendo um livro de romance no parque,A mulher adora ler livros de mistério,2,Neutral,OK,N,,,
4559.0,Nenhum gato está brincando com novelo de lã.,Existem gatos brincando com bolas de borracha.,2,Neutral,OK,N,,,
4560.0,O rapaz de vermelho está seguindo o jogador de campo com um emblema no uniforme do clube,O rapaz de vermelho não tem interesse no jogador com o emblema no uniforme do clube.,0,Contradiction,OK,N,,,
4561.0,Um casal está comemorando o carnaval em casa,O casal está vestindo fantasias coloridas.,2,Neutral,OK,N,,,
4562.0,O homem com uma bermuda estampada de azul gosta de esportes radicais.,O homem de bermuda estampada de azul está comendo um sorvete.,2,Neutral,OK,N,,,
4563.0,O surfista não está deslizando sobre uma onda gigante,O surfista não está surfando em uma onda grande.,1,Entailment,OK,N,,,
4564.0,Uma mulher está caminhando em uma floresta,A mulher está correndo na cidade.,0,Contradiction,OK,N,,,
4565.0,A mulher está descascando uma cebola,A mulher está descascando uma batata,2,Neutral,OK,N,,,
4566.0,Um garoto tem pintas azuis e verdes nos braços,O garoto tem braços sem nenhuma pinta,0,Contradiction,OK,N,,,
4567.0,Um profissional de saúde está ocupado trabalhando em um hospital,O profissional de saúde está de folga em casa,0,Contradiction,OK,N,,,
4568.0,O céu apresenta sol e nuvens,O céu está completamente limpo e sem nuvens.,0,Contradiction,OK,N,,,
4569.0,O pescador não tem nenhum envolvimento na construção do barco.,O pescador não participou da construção do barco.,1,Entailment,OK,N,,,
4570.0,Não há nenhuma mulher trajando um longo vestido vermelho com um sofisticado leque dourado,Há uma mulher trajando um vestido azul.,2,Neutral,OK,N,,,
4571.0,Um homem está apresentando um gatinho recém-nascido para um bebê,Um bebê está sendo apresentado a um gatinho recém-nascido por um homem,1,Entailment,OK,N,,,
4572.0,A garota está pintando um quadro artístico,A garota está pintando um quadro abstrato,2,Neutral,OK,N,,,
4573.0,Dois pacotes de brownie estão dispostos sobre uma base de madeira,Não há pacotes de brownie na base de madeira.,0,Contradiction,OK,N,,,
4574.0,A modelo está vestindo um cropped azul e encostada em uma escada,A modelo está usando um cropped azul,1,Entailment,OK,N,,,
4575.0,Um dos brinquedos da criança está quebrado,A criança possui um brinquedo danificado,1,Entailment,OK,N,,,
4576.0,O gato está incrivelmente tocando o piano,O gato está dormindo.,0,Contradiction,OK,N,,,
4577.0,Três diferentes lápis para sobrancelha estão sobre a bancada da loja,Os lápis para sobrancelha são feitos de madeira sustentável,2,Neutral,OK,N,,,
4578.0,Mãos femininas exibem unhas artisticamente pintadas de laranja e verde com estampa de flores amarelas,As mãos femininas têm unhas naturais sem pintura,0,Contradiction,OK,N,,,
4579.0,Duas modelos estão sorrindo e segurando as fragrâncias,As modelos são loiras.,2,Neutral,OK,N,,,
4580.0,Há pessoas próximas a um tronco de árvore no chão.,As pessoas estão vestindo roupas azuis.,2,Neutral,OK,N,,,
4581.0,"Uma mulher está de olhos fechados, ouvindo música com fones de ouvido e com uma mão na altura do ouvido",A mulher está ouvindo música através de fones de ouvido,1,Entailment,OK,N,,,
4582.0,O parque nacional possui muitas árvores nativas da região,Existem várias árvores nativas no parque nacional.,1,Entailment,OK,N,,,
4583.0,"A autora, segurando seu cachorro no colo, está dando uma entrevista",A autora está vestindo uma blusa azul enquanto dá a entrevista,2,Neutral,OK,N,,,
4584.0,O menino e a menina estão parados ao lado do riacho.,O menino e a menina estão vestindo roupas azuis.,2,Neutral,OK,N,,,
4585.0,"Ela possui um sapato preto de plástico, estilo boneca",Ela tem um sapato de couro branco.,0,Contradiction,OK,N,,,
4586.0,Duas médicas realizam uma transmissão ao vivo discutindo a osteonecrose e doenças autoimunes,As médicas estão vestindo jalecos brancos durante a transmissão ao vivo.,2,Neutral,OK,N,,,
4587.0,A nota aos estudantes apoiadores discute o retorno normal das atividades presenciais,Os estudantes apoiadores estão sendo informados sobre a retomada das atividades presenciais.,1,Entailment,OK,N,,,
4588.0,O paciente questiona seu médico quais exames devem ser realizados primeiro,O paciente está buscando orientação médica sobre a ordem dos exames.,1,Entailment,OK,N,,,
4589.0,Há um sinal de interrogação,Não há nenhum sinal de interrogação,0,Contradiction,OK,N,,,
4590.0,O presidente está cumprimentando seus eleitores,O presidente não está interagindo com o público,0,Contradiction,OK,N,,,
4591.0,Um garoto não está jogando o futebol,O garoto está jogando futebol,0,Contradiction,OK,N,,,
4592.0,Um pacote de tapioca orgânica de quatrocentas gramas está posicionado em uma bancada verde,O pacote de tapioca orgânica não está na bancada.,0,Contradiction,OK,N,,,
4593.0,A rua asfaltada tem carros e uma van parados sob um céu aberto,Há uma bicicleta encostada em um poste na rua asfaltada,2,Neutral,OK,N,,,
4594.0,Diversos tabletinhos de chocolate estão dispostos sobre a mesa numa variação gradual de chocolate branco para o mais intenso,A mesa está numa sala bem iluminada,2,Neutral,OK,N,,,
4595.0,Uma modelo de pele branca e cabelos claros está ao ar livre vestindo um vestido na cor telha,A modelo morena e de cabelos escuros está vestindo um vestido preto em um ambiente interno,0,Contradiction,OK,N,,,
4596.0,Há uma travessa com arroz branco e ervas em uma mesa de madeira,Existe arroz branco em uma mesa.,1,Entailment,OK,N,,,
4597.0,Um homem está cercado por notas de dólar voando ao seu redor,O homem cercado por notas de dólar está em um estúdio de gravação.,2,Neutral,OK,N,,,
4598.0,Ele presenteou sua mãe com um lindo bonsai,Ele gosta de jardinagem,2,Neutral,OK,N,,,
4599.0,Um homem está realizando uma chamada de vídeo com várias pessoas através de seu notebook,Há uma conferência online sendo realizada por um homem em seu computador portátil,1,Entailment,OK,N,,,
4600.0,"Um homem está trabalhando em seu escritório, associando a alimentação saudável ao bem-estar no trabalho",O homem não acredita que alimentação afeta o bem-estar no trabalho,0,Contradiction,OK,N,,,
4601.0,O professor examina o dorso de um sapo mostrando os orifícios onde os sapinhos se alojam para seu desenvolvimento,O professor é um especialista em sapos e sua reprodução,2,Neutral,OK,N,,,
4602.0,Um menino está ao lado de um adulto que carinhosamente coloca a mão em sua orelha,"O menino está sozinho, sem nenhum adulto por perto.",0,Contradiction,OK,N,,,
4603.0,A parede branca é decorada com três mandalas em MDF preto,A parede é de um apartamento no centro da cidade.,2,Neutral,OK,N,,,
4604.0,Uma garota está correndo ao redor de um lago artificial próximo a uma torre de vidro,Uma garota está correndo em um parque próximo a um lago artificial,2,Neutral,OK,N,,,
4605.0,O sol nasce e seu reflexo é visto no rio ao amanhecer,Os pássaros começam a cantar quando o sol nasce,2,Neutral,OK,N,,,
4606.0,O humorista se apresenta no espaço cultural da cidade,O comediante está realizando um show em um local cultural da cidade,1,Entailment,OK,N,,,
4607.0,Quatro indivíduos estão posicionados junto a um tronco de árvore caído,Os indivíduos estão todos sentados em uma rocha.,0,Contradiction,OK,N,,,
4608.0,A mulher está se alimentando,A mulher está lendo um livro,2,Neutral,OK,N,,,
4609.0,Um indivíduo não está tocando guitarra,O indivíduo está sem guitarra,1,Disagreement,OK,S,,,
4610.0,Um bebê não está brincando com seu carrinho de madeira,O carrinho de madeira está sem uso.,1,Entailment,OK,N,,,
4611.0,No consultório do dentista estão várias fotos de sorrisos e tratamentos dentários,Há fotos de tratamentos dentários no consultório do dentista.,1,Entailment,OK,N,,,
4612.0,A criança está brincando e correndo,A criança está sentada.,0,Contradiction,OK,N,,,
4613.0,Uma mulher está tocando tambor e olhando fixamente para o lado direito,A mulher está olhando fixamente para o lado esquerdo,0,Contradiction,OK,N,,,
4614.0,Senadores e médicos discutem ações e políticas para prevenção do câncer colorretal em uma audiência pública,A audiência pública foi transmitida ao vivo pela televisão.,2,Neutral,OK,N,,,
4615.0,O cachorro está correndo atrás de seu rabo,O cachorro está tentando pegar o próprio rabo,1,Entailment,OK,N,,,
4616.0,"Um caldo de peixes é servido em uma cumbuca de barro, decorado com uma pimenta inteira por cima",O prato servido é um caldo de peixes.,1,Entailment,OK,N,,,
4617.0,Um enfermeiro está vacinando um garoto no braço esquerdo,O enfermeiro está vacinando o garoto no braço direito,0,Contradiction,OK,N,,,
4618.0,Café expresso e café instantâneo orgânico estão disponíveis em uma prateleira de mercado,Não há café disponível na prateleira do mercado,0,Contradiction,OK,N,,,
4619.0,Bisnagas de cor creme estão dispostas na pia,"Há bisnagas, possivelmente de um produto específico, dispostas na pia",1,Entailment,OK,N,,,
4620.0,Não há nenhum homem preparando um café,A máquina de café está ligada.,2,Neutral,OK,N,,,
4621.0,A loja de cosméticos tem uma promoção de esfoliantes,A loja de cosméticos não está vendendo esfoliantes em promoção,0,Contradiction,OK,N,,,
4622.0,Dois meninos estão vestidos como seus personagens favoritos e brincando juntos,Os meninos estão comendo sorvete enquanto brincam juntos,2,Neutral,OK,N,,,
4623.0,Uma ambulância e um carro de bombeiros estão passando em frente a casa,Veículos de emergência estão passando em frente a casa,1,Entailment,OK,N,,,
4624.0,Há dois meninos atrás de uma pilha de caixotes de madeira,Os meninos estão planejando construir uma casa na árvore.,2,Neutral,OK,N,,,
4625.0,"Pessoas estão sentadas em uma sala ao redor de uma mesa, equipada com telões e computadores",As pessoas estão sentadas em uma sala vazia.,0,Contradiction,OK,N,,,
4626.0,Uma mulher branca vestindo uma blusa azul exibe um sorriso surpreso,A mulher de blusa azul está com uma expressão séria.,0,Contradiction,OK,N,,,
4627.0,O gato tem pelo curto.,O gato não tem pelo longo.,1,Entailment,OK,N,,,
4628.0,Um gato preto está empurrando uma bola de vôlei com a pata em uma quadra de areia,O gato preto está brincando com uma bola de vôlei na areia,1,Entailment,OK,N,,,
4629.0,A mulher sorri para a atendente da farmácia ao retirar seu medicamento,A mulher parece triste quando retira seu medicamento da farmácia,0,Contradiction,OK,N,,,
4630.0,Um estudo comprovou que jogar videogame melhora a capacidade de concentração,Jogar videogame pode melhorar a coordenação motora.,2,Neutral,OK,N,,,
4631.0,Uma mulher está sorrindo durante sua viagem,A mulher está triste durante sua viagem,0,Contradiction,OK,N,,,
4632.0,Uma mulher está delicadamente alimentando um pássaro,A mulher tem uma tatuagem de pássaro no braço.,2,Neutral,OK,N,,,
4633.0,Diversos tabletinhos de chocolate estão dispostos sobre a mesa numa variação gradual de chocolate branco para o mais intenso,A mesa possui uma sequência de tabletinhos de chocolate que vai do branco ao mais escuro,1,Entailment,OK,N,,,
4634.0,Uma turma de garotos está se divertindo com areia em uma quadra de vôlei,Os garotos estão brincando em uma quadra de vôlei.,1,Entailment,OK,N,,,
4635.0,O homem está sentindo frio,O homem está usando um casaco.,2,Neutral,OK,N,,,
4636.0,Alunos estão realizando uma apresentação cultural na escola,Alguns alunos estão usando trajes tradicionais para a apresentação cultural,2,Neutral,OK,N,,,
4637.0,Um tomate está sendo fatiado,Está ocorrendo o processo de cortar um tomate.,1,Entailment,OK,N,,,
4638.0,"Um casal está sentado abraçado, desfrutando de um momento íntimo juntos",O casal está discutindo sobre qual filme assistir.,2,Neutral,OK,N,,,
4639.0,As duas cantoras estão se apresentando e sorrindo,A plateia está aplaudindo.,2,Neutral,OK,N,,,
4640.0,Uma estante encostada em uma parede está praticamente toda ocupada por plantas de diversas espécies e tamanhos,A estante encostada na parede está cheia de plantas,1,Entailment,OK,N,,,
4641.0,Uma criança está rodopiando na praça sem parar,A criança está brincando de pega-pega na praça,2,Neutral,OK,N,,,
4642.0,Uma mão está guardando um copo térmico no bolso frontal de uma bolsa,Não há nenhum copo térmico sendo colocado em uma bolsa.,0,Contradiction,OK,N,,,
