,Unnamed: 0,premise,hypothesis,label,reviwers_output,confuse_sentence,low_quality,index,readable_label,negated_part,predicted_label
1664,1664.0,Um estudo revela que a expectativa de vida diminui ao consumir mais de sete latas de cerveja por semana,Consumir mais de sete latas de cerveja por semana pode reduzir a expectativa de vida.,1,Entailment,OK,N,,,,1
1665,1665.0,Não há nenhum cachorro pulando a cerca com uma bola,Há um cachorro pulando a cerca com uma bola,0,Contradiction,OK,N,,,,0
1666,1666.0,"Objetos, incluindo livros e máquinas de escrever, estão dispostos em prateleiras",Não há objetos dispostos em prateleiras.,0,Contradiction,OK,N,,,,0
1667,1667.0,Engrenagens estão fixadas em uma parede e contidas em uma caixa de inox polido,A caixa de inox polido contém engrenagens.,1,Entailment,OK,N,,,,1
1668,1668.0,"Alunos estão sentados em cadeiras vermelhas com material didático aberto, enquanto os instrutores permanecem de pé","Alunos estão aprendendo em suas cadeiras vermelhas com o material didático aberto, enquanto os instrutores orientam de pé.",1,Disagreement,OK,S,,,,2
1669,1669.0,Uma sirene da polícia é ouvida nos arredores,O lugar está silencioso e não se ouve nenhuma sirene,0,Contradiction,OK,N,,,,0
1670,1670.0,As crianças adoram brinquedos populares,As crianças detestam brinquedos populares,0,Contradiction,OK,N,,,,0
1671,1671.0,Uma mulher está apresentando uma palestra em um palco,A mulher é uma oradora motivacional de sucesso,2,Neutral,OK,N,,,,2
1672,1672.0,Uma máscara branca e um par de luvas azuis descartáveis estão jogadas no chão,Um par de luvas azuis e uma máscara estão no chão.,1,Entailment,OK,N,,,,1
1673,1673.0,Uma mulher está picando alho,Alguém está preparando comida.,1,Entailment,OK,N,,,,1
1674,1674.0,Engrenagens estão fixadas em uma parede e contidas em uma caixa de inox polido,A caixa de inox polido é de fabricação italiana.,2,Neutral,OK,N,,,,2
1675,1675.0,Um flyer anuncia o lançamento de vendas online de uma marca de roupas,A marca de roupas produz roupas de alta qualidade.,2,Neutral,OK,N,,,,2
1676,1676.0,O pesquisador ressalta a importância fundamental da mobilidade e expressão em todas as atividades,O pesquisador desconsidera a importância da mobilidade e expressão nas atividades,0,Contradiction,OK,N,,,,0
1677,1677.0,Panquecas estão servidas em um prato branco com detalhes de bolinhas verdes,Panquecas estão servidas com mel e manteiga,2,Neutral,OK,N,,,,2
1678,1678.0,"Uma estante está repleta de discos e uma vitrola, adornada com iluminação decorativa diferenciada",Não há discos na estante,0,Contradiction,OK,N,,,,0
1679,1679.0,Mulheres estão plantando sementes,Os homens estão cuidando do jardim,2,Neutral,OK,N,,,,2
1680,1680.0,Três adolescentes estão flutuando em uma bóia de flamingo inflável no lago,Há adolescentes em uma bóia inflável no lago,1,Entailment,OK,N,,,,1
1681,1681.0,Uma criança vestida de camisa social está segurando um dado em sua mão direita,A criança de camisa social não está segurando nada em suas mãos,0,Contradiction,OK,N,,,,0
1682,1682.0,Um tênis preto tem pedrarias na biqueira,"O tênis preto tem a biqueira lisa, sem pedrarias",0,Contradiction,OK,N,,,,0
1683,1683.0,O senador está acompanhado de sua esposa,O senador está sozinho,0,Contradiction,OK,N,,,,0
1684,1684.0,Um garoto está praticando uma melodia no piano,Um garoto está tocando piano,1,Entailment,OK,N,,,,1
1685,1685.0,Um prédio de apartamentos tem 15 andares,O prédio de apartamentos tem apenas 10 andares,0,Contradiction,OK,N,,,,0
1686,1686.0,O paciente e o médico usam óculos de grau,O paciente e o médico têm cabelos castanhos,2,Neutral,OK,N,,,,2
1687,1687.0,Cinco homens estão presentes na tela,Não há ninguém na tela,0,Contradiction,OK,N,,,,0
1688,1688.0,Os homens não estão jogando bola no parque,Não há homens jogando bola no parque,1,Entailment,OK,N,,,,1
1689,1689.0,"O garoto, que é muito jovem, está meticulosamente amarrando os cadarços de seu tênis",O garoto é bom em futebol.,2,Neutral,OK,N,,,,2
1690,1690.0,Uma mulher está ralando o queijo com um utensílio,Não há queijo sendo ralado.,0,Contradiction,OK,N,,,,0
1691,1691.0,Três panos de prato com estampas natalinas estão dobrados,Os panos de prato foram comprados recentemente,2,Neutral,OK,N,,,,2
1692,1692.0,Dois rapazes estão agachados consertando um cilindro comprido e oco,Os rapazes estão vestindo macacões azuis.,2,Neutral,OK,N,,,,2
1693,1693.0,A modelo veste um biquíni azul com detalhe em verde,A modelo está usando um vestido vermelho,0,Contradiction,OK,N,,,,0
1694,1694.0,Uma mulher possui um chip localizado atrás de sua orelha,Existe um objeto tecnológico localizado atrás da orelha de uma mulher,1,Entailment,OK,N,,,,1
1695,1695.0,O nascer do sol ilumina um campo florido,Uma mulher está admirando o campo florido,2,Neutral,OK,N,,,,2
1696,1696.0,Uma pantera está se movendo silenciosamente,A pantera está caçando sua presa,2,Neutral,OK,N,,,,2
1697,1697.0,O indivíduo em estado de tranquilidade não busca conflito com outros,O indivíduo tranquilo gosta de ouvir música clássica,2,Neutral,OK,N,,,,2
1698,1698.0,"Um bolo redondo é adornado com ganache, cercado por placas de chocolate e coberto com brigadeiros",O bolo redondo está coberto apenas com creme de manteiga e sem brigadeiros.,0,Contradiction,OK,N,,,,0
1699,1699.0,O robô está convidando para uma demonstração do dispositivo no próximo sábado,A demonstração do dispositivo com o robô foi cancelada no próximo sábado.,0,Contradiction,OK,N,,,,0
1700,1700.0,Uma espiga de milho se destaca em meio a uma plantação,Existe uma plantação de milho.,1,Entailment,OK,N,,,,1
1701,1701.0,Profissionais de saúde estão administrando vacinas contra a gripe,Ninguém está recebendo vacina contra a gripe.,0,Contradiction,OK,N,,,,0
1702,1702.0,Um homem está sendo cuidadosamente barbeado por uma mulher,Uma mulher está barbeando um homem com cuidado,1,Entailment,OK,N,,,,1
1703,1703.0,"Um mini hambúrguer artesanal de carne bovina é servido espetado por um palito gourmet, acompanhado de tomate cereja e alface americana",O mini hambúrguer é vegetariano,0,Contradiction,OK,N,,,,2
1704,1704.0,"A bebida é um milkshake, adornado com chantilly, uma cereja e dois tubetes",A bebida é um suco de laranja,0,Contradiction,OK,N,,,,2
1705,1705.0,Uma espiga de milho se destaca em meio a uma plantação,A plantação fica perto de uma casa.,2,Neutral,OK,N,,,,2
1706,1706.0,Um sofá cinza adornado com almofadas está posicionado em uma sala,O sofá com almofadas está na sala,1,Entailment,OK,N,,,,1
1707,1707.0,A energia elétrica não deve ser interrompida durante a pandemia,A energia elétrica deve ser cortada durante a pandemia.,0,Contradiction,OK,N,,,,0
1708,1708.0,Um pedaço de tecido está sendo costurado por uma mulher,Uma mulher está costurando um tecido,1,Entailment,OK,N,,,,1
1709,1709.0,O indivíduo está afinando o violão,Uma pessoa está tocando um piano,2,Neutral,OK,N,,,,2
1710,1710.0,Um vestido infantil feminino é estampado com nuvens e arco-íris,O vestido infantil feminino tem desenhos de nuvens e arco-íris.,1,Entailment,OK,N,,,,1
1711,1711.0,Cada foto foi detalhada nos recursos de acessibilidade,Todas as imagens contêm descrições acessíveis,1,Entailment,OK,N,,,,1
1712,1712.0,O indulto para condenado por corrupção poderá ser proibido,A corrupção é um problema sério em muitos países.,2,Neutral,OK,N,,,,2
1713,1713.0,"Uma família está reunida em casa, sentada no sofá",A família está reunida fora de casa.,0,Contradiction,OK,N,,,,0
1714,1714.0,Uma pesquisa revela que o maior fator de estresse no ambiente de trabalho é a descoberta de um erro cometido,A descoberta de um erro cometido é a principal causa de estresse no ambiente de trabalho,1,Entailment,OK,N,,,,1
1715,1715.0,Uma mão está segurando uma casquinha de sorvete de dois sabores,A casquinha de sorvete é de baunilha e chocolate,2,Neutral,OK,N,,,,2
1716,1716.0,Uma mulher está partindo uma corrente com um machado,A corrente continua intacta.,0,Contradiction,OK,N,,,,0
1717,1717.0,"É importante de persistir no amor, mas abandonar aqueles que não são capazes de amar",Devemos sempre amar e nunca abandonar aqueles que não são capazes de amar.,0,Contradiction,OK,N,,,,0
1718,1718.0,Uma carteira de trabalho está sendo exibida,Alguém está mostrando uma carteira de trabalho,1,Entailment,OK,N,,,,1
1719,1719.0,Um menino vestindo uma blusa regata azul está observando uma foto,O menino está observando uma foto enquanto veste uma blusa regata vermelha.,0,Contradiction,OK,N,,,,1
1720,1720.0,Um prato de comida pode espalhar sorrisos ao longo do dia,Um prato de comida está em cima da mesa,2,Neutral,OK,N,,,,0
1721,1721.0,"Os atletas, após o término da corrida, exibem suas medalhas com sorrisos no rosto",Os atletas estão felizes por terem terminado a corrida.,1,Entailment,OK,N,,,,1
1722,1722.0,Uma carteira de trabalho está sendo exibida,Uma carteira de identidade está sendo exibida,2,Neutral,OK,N,,,,2
1723,1723.0,Um broche de tampa metalizada está fixado no centro de um tecido branco de algodão,O tecido branco de algodão é usado em uma festa de casamento.,2,Neutral,OK,N,,,,2
1724,1724.0,Sete pessoas estão sentadas à mesa posando,As sete pessoas estão de pé.,0,Contradiction,OK,N,,,,0
1725,1725.0,Dois amigos estão relaxando à sombra de uma árvore em uma tarde ensolarada,Os amigos estão discutindo um livro.,2,Neutral,OK,N,,,,2
1726,1726.0,A delegação brasileira está usando quimonos tradicionais japoneses,A delegação brasileira está usando trajes tradicionais brasileiros,0,Contradiction,OK,N,,,,1
1727,1727.0,Um atleta de badminton se reúne com três amigos,Há apenas duas pessoas no encontro.,0,Contradiction,OK,N,,,,0
1728,1728.0,"Três braceletes de argolas nas cores dourada, prata e rosê estão no braço da mulher",A mulher tem uma pulseira de diamante no outro braço.,2,Neutral,OK,N,,,,2
1729,1729.0,Uma praça central é conectada por cinco ruas e é cercada por vários prédios,A praça está localizada em uma região rural.,0,Contradiction,OK,N,,,,2
1730,1730.0,"Uma pequena gata cinzenta está com um laço rosa, escondida entre as almofadas com um novelo de lã verde",A gata cinzenta está correndo pela casa com um novelo de lã verde,0,Contradiction,OK,N,,,,0
1731,1731.0,Uma escultura de um veado sendo atacado por outros animais é cercada por muitas árvores,A escultura está em uma área aberta sem árvores.,0,Contradiction,OK,N,,,,0
1732,1732.0,O autor afirma ter sido maltratado e desvalorizado antes da fama,O autor tem um estilo de escrita muito pessoal e emocional,2,Neutral,OK,N,,,,2
1733,1733.0,As crianças ajudaram na limpeza do pátio da escola e os professores estão felizes por isso,As crianças gostam de ajudar em atividades de limpeza.,2,Neutral,OK,N,,,,2
1734,1734.0,Um mini espantalho é feito de palha e retalhos,O espantalho pequeno é composto por retalhos e palha,1,Entailment,OK,N,,,,1
1735,1735.0,"Alunos estão sentados em cadeiras vermelhas com material didático aberto, enquanto os instrutores permanecem de pé",Os alunos estão de pé e os instrutores estão sentados em cadeiras vermelhas.,0,Contradiction,OK,N,,,,0
1736,1736.0,Duas equipes estão avidamente disputando uma partida de vôlei na praia,A equipe vencedora vai comemorar com um jantar.,2,Neutral,OK,N,,,,2
1737,1737.0,O menino e a menina estão correndo ao longo do riacho,O menino e a menina estão correndo numa competição.,2,Neutral,OK,N,,,,2
1738,1738.0,Cada foto foi detalhada nos recursos de acessibilidade,Algumas fotos não possuem recursos de acessibilidade,0,Contradiction,OK,N,,,,0
1739,1739.0,Os guardas municipais estão em treinamento na escola,Os guardas municipais são muito dedicados à sua profissão.,2,Neutral,OK,N,,,,2
1740,1740.0,Ninguém está agitando uma garrafa de molho de soja com uma colher,Uma garrafa de molho de soja está sendo derramada em uma panela,2,Neutral,OK,N,,,,2
1741,1741.0,A mulher não está pintando uma tela de tecido,A mulher está pintando uma parede,2,Neutral,OK,N,,,,2
1742,1742.0,A pessoa é encorajada a explorar seu potencial e iniciar uma semana intensa de treinamento,A pessoa está ajustando sua rotina para a semana de treinamento,2,Neutral,OK,N,,,,2
1743,1743.0,Mãos masculinas tatuadas estão realizando trabalhos manuais em madeira,As mãos tatuadas estão trabalhando com madeira.,1,Entailment,OK,N,,,,1
1744,1744.0,Um campo de futebol à beira-mar está deserto,O mar ao lado do campo de futebol está calmo,2,Neutral,OK,N,,,,0
1745,1745.0,Não tem nenhum homem tocando piano,Uma mulher está cantando ao lado do piano,2,Neutral,OK,N,,,,2
1746,1746.0,Não tem nenhuma mulher bebendo café,Algumas pessoas estão bebendo chá.,2,Neutral,OK,N,,,,2
1747,1747.0,Nenhum pássaro está voando sob a chuva,Os pássaros estão se abrigando da chuva,1,Entailment,OK,N,,,,0
1748,1748.0,"Três meninos de camiseta branca estão sentados de costas, observando um lago",Tem pessoas observando um lago,1,Entailment,OK,N,,,,1
1749,1749.0,"Uma mulher está contemplando o pôr do sol, enquanto crianças brincam entre as casas ao seu redor",Uma mulher está sorrindo enquanto observa o pôr do sol.,2,Neutral,OK,N,,,,2
1750,1750.0,Uma mulher está subindo em uma bicicleta em uma calçada,Uma senhora está montando sua bicicleta em uma via para pedestres,1,Confusing,H,S,,,,1
1751,1751.0,O deputado possui uma foto do dia de seu casamento em seu acervo pessoal,Há uma foto do dia do casamento do deputado em seu acervo pessoal,1,Entailment,OK,N,,,,1
1752,1752.0,Ciclistas não estão pedalando em fila pela montanha acima,Os ciclistas estão subindo a montanha de maneira dispersa.,1,Entailment,OK,N,,,,1
1753,1753.0,Uma mulher está parada na beira de um penhasco,A mulher está vestindo um casaco vermelho.,2,Neutral,OK,N,,,,2
1754,1754.0,"Uma mulher está sentada na montanha-russa, usando óculos 3D e fone de ouvido",A mulher está se sentindo tonta.,2,Neutral,OK,N,,,,0
1755,1755.0,Um estudo afirma que jogar videogame pode aumentar a inteligência,Jogar videogame pode melhorar a coordenação motora fina,2,Neutral,OK,N,,,,2
1756,1756.0,Não há nenhum barco de vela vermelho navegando contra a correnteza,Um barco de vela vermelho está navegando contra a correnteza.,0,Contradiction,OK,N,,,,0
1757,1757.0,Um idoso é visto dentro de um barril,Há um homem mais velho dentro de um barril,1,Entailment,OK,N,,,,1
1758,,Um estudo afirma que jogar videogame pode aumentar a inteligência,Um estudo não afirma que jogar videogame pode diminuir a inteligência,2,,,,0.0,neutral,hypothesis,0
1759,,Um homem está dirigindo um carro para o fogo,O homem não está conduzindo o carro para longe do fogo,1,,,,19.0,entailment,hypothesis,0
1760,,Uma criança está alimentando um pato amarelo com migalhas de pão na beira do lago,"A criança não está correndo longe do pato, com medo.",1,,,,24.0,entailment,hypothesis,0
1761,,Um homem está fazendo o sinal de positivo com a mão,O homem não está fazendo o sinal de negativo com a mão,1,,,,29.0,entailment,hypothesis,0
1762,,Uma gaivota está voando sobre as ondas do oceano,A gaivota não está nadando nas ondas do oceano,1,,,,30.0,entailment,hypothesis,0
1763,,Jovens em trajes de esporte não estão jogando bola no campo,Jovens não estão jogando bola no campo em trajes de esporte,2,,,,33.0,neutral,hypothesis,1
1764,,Um gato preto está empurrando uma bola de vôlei com o focinho na areia da praia,Um gato preto não está dormindo na areia da praia.,1,,,,34.0,entailment,hypothesis,0
1765,,Existe um maço de couve fresca nas mãos de uma pessoa,As mãos da pessoa não estão vazias.,1,,,,44.0,entailment,hypothesis,1
